Time,GroupCount_mild_data,Mean_Energy,Temperature,Humidity,Cloud_Cover,Precipitation,Wind_Speed,Season,hour,day,GroupCount_baseline_mild,mean_Mean_Energy,normalized_nrg
2012-07-24 01:00:00,344,0.497700581395349,12.5,73,42,0,8.4,Winter,1,Tuesday,139,0.462222043329248,0.0354785380661006
2012-07-24 02:00:00,344,0.453578488372093,12.1,73,46,0,8.9,Winter,2,Tuesday,139,0.411922837474335,0.0416556508977584
2012-07-24 03:00:00,344,0.420947674418605,11.7,74,49,0,9.9,Winter,3,Tuesday,139,0.383610755051339,0.0373369193672656
2012-07-24 04:00:00,344,0.429296511627907,11.6,75,51,0,11.5,Winter,4,Tuesday,139,0.386341329845606,0.0429551817823007
2012-07-24 05:00:00,344,0.556546511627907,11.6,80,58,0,12.5,Winter,5,Tuesday,139,0.466074384591943,0.0904721270359639
2012-07-24 06:00:00,344,0.594909883720931,11.6,80,63,0,13.2,Winter,6,Tuesday,139,0.524217115863821,0.0706927678571098
2012-07-24 07:00:00,344,0.626691860465117,11.5,82,54,0,12.5,Winter,7,Tuesday,139,0.588073205855557,0.0386186546095597
2012-07-24 08:00:00,344,0.641717709675232,11.6,84,84,0,10.3,Winter,8,Tuesday,140,0.64574115966682,-0.00402344999158766
2012-07-24 09:00:00,343,0.62631195335277,12.5,80,64,0,9.5,Winter,9,Tuesday,140,0.612657604178514,0.0136543491742565
2012-07-24 10:00:00,343,0.537740524781341,13.8,73,84,0,10.8,Winter,10,Tuesday,140,0.587075916516927,-0.0493353917355863
2012-07-24 11:00:00,343,0.521524781341108,14.8,67,93,0,10.5,Winter,11,Tuesday,140,0.556872775460021,-0.0353479941189128
2012-07-24 12:00:00,343,0.517113702623907,15.1,64,100,0,9.7,Winter,12,Tuesday,140,0.547028476340389,-0.0299147737164822
2012-07-24 13:00:00,343,0.508148688046647,15.3,63,100,0,8.4,Winter,13,Tuesday,140,0.531575208035486,-0.0234265199888386
2012-07-24 14:00:00,343,0.610696894704726,15.1,64,96,0,7.9,Winter,14,Tuesday,140,0.516608977241176,0.0940879174635503
2012-07-24 15:00:00,344,0.60921511627907,15,66,100,0,7.8,Winter,15,Tuesday,140,0.526741986698393,0.082473129580677
2012-07-24 16:00:00,344,0.755991279069767,14.9,66,100,0,6.3,Winter,16,Tuesday,140,0.603068593442235,0.152922685627532
2012-07-24 17:00:00,344,0.966837209302325,13.9,79,99,0,4.6,Winter,17,Tuesday,140,0.761837636601056,0.204999572701269
2012-07-24 18:00:00,344,1.09300581395349,13.5,81,100,0,4.7,Winter,18,Tuesday,140,0.941712126560312,0.151293687393178
2012-07-24 19:00:00,344,1.06058720930233,13.2,83,100,0,6,Winter,19,Tuesday,140,0.965267531083603,0.0953196782187272
2012-07-24 20:00:00,344,1.00586918604651,12.8,85,100,0,3.6,Winter,20,Tuesday,140,0.926066915898844,0.0798022701476661
2012-07-24 21:00:00,344,1.00016569767442,12.4,89,100,0,3.9,Winter,21,Tuesday,140,0.890853351183525,0.109312346490895
2012-07-24 22:00:00,344,0.897212209302326,12.3,90,100,0,2.9,Winter,22,Tuesday,140,0.792644978579614,0.104567230722712
2012-07-24 23:00:00,344,0.757834302325581,12.4,88,100,0,2.4,Winter,23,Tuesday,140,0.66528951225206,0.0925447900735212
2012-07-25 00:00:00,344,0.616561046511628,12.3,87,100,0,2.7,Winter,0,Wednesday,139,0.547664389669423,0.0688966568422046
2012-07-25 01:00:00,344,0.551607558139535,12.4,86,99,0,2.6,Winter,1,Wednesday,139,0.462222043329248,0.0893855148102866
2012-07-25 02:00:00,344,0.478162790697674,11.7,88,92,0,2.9,Winter,2,Wednesday,139,0.411922837474335,0.0662399532233393
2012-07-25 03:00:00,344,0.419026162790698,11.1,92,69,0,4,Winter,3,Wednesday,139,0.383610755051339,0.0354154077393586
2012-07-25 04:00:00,344,0.434816860465116,10.4,93,21,0,5.1,Winter,4,Wednesday,139,0.386341329845606,0.0484755306195097
2012-07-25 05:00:00,344,0.616116279069767,9.5,96,49,0,4,Winter,5,Wednesday,139,0.466074384591943,0.150041894477824
2012-07-25 06:00:00,344,0.680726744186047,8.8,97,100,0,5.7,Winter,6,Wednesday,139,0.524217115863821,0.156509628322226
2012-07-25 07:00:00,344,0.591232558139535,8.6,98,64,0,6.5,Winter,7,Wednesday,139,0.588073205855557,0.00315935228397768
2012-07-25 08:00:00,344,0.715889534883721,9.8,97,100,0,5.8,Winter,8,Wednesday,140,0.64574115966682,0.0701483752169013
2012-07-25 09:00:00,344,0.616502906976744,11.3,95,84,0,5,Winter,9,Wednesday,140,0.612657604178514,0.00384530279823048
2012-07-25 10:00:00,344,0.524331395348837,12.8,87,46,0,5.1,Winter,10,Wednesday,140,0.587075916516927,-0.0627445211680904
2012-07-25 11:00:00,344,0.496058139534884,14.4,76,12,0,8.2,Winter,11,Wednesday,140,0.556872775460021,-0.0608146359251368
2012-07-25 12:00:00,345,0.452388405797102,15.4,67,2,0,11.3,Winter,12,Wednesday,140,0.547028476340389,-0.0946400705432872
2012-07-25 13:00:00,345,0.475447800955014,16.1,61,5,0,11.8,Winter,13,Wednesday,140,0.531575208035486,-0.0561274070804716
2012-07-25 14:00:00,346,0.454823699421965,16.4,60,28,0,10.1,Winter,14,Wednesday,140,0.516608977241176,-0.0617852778192107
2012-07-25 15:00:00,347,0.510097982708934,16.5,60,24,0,9.3,Winter,15,Wednesday,140,0.526741986698393,-0.016644003989459
2012-07-25 16:00:00,347,0.595622478386167,16.3,61,4,0,9.9,Winter,16,Wednesday,140,0.603068593442235,-0.00744611505606818
2012-07-25 17:00:00,347,0.787590778097983,15.7,64,21,0,12,Winter,17,Wednesday,140,0.761837636601056,0.0257531414969269
2012-07-25 18:00:00,347,1.00917002881844,15.1,68,35,0,13.2,Winter,18,Wednesday,140,0.941712126560312,0.067457902258128
2012-07-25 19:00:00,347,1.02413832853026,14.9,69,38,0,13.4,Winter,19,Wednesday,140,0.965267531083603,0.0588707974466572
2012-07-25 20:00:00,347,0.929,14.7,69,50,0,11.3,Winter,20,Wednesday,140,0.926066915898844,0.002933084101156
2012-07-25 21:00:00,347,1.01711239193084,14.3,71,54,0,10.1,Winter,21,Wednesday,140,0.890853351183525,0.126259040747315
2012-07-25 22:00:00,347,0.944570605187319,13.8,74,82,0,9.4,Winter,22,Wednesday,140,0.792644978579614,0.151925626607705
2012-07-25 23:00:00,347,0.756919308357349,13.3,76,90,0,9.4,Winter,23,Wednesday,140,0.66528951225206,0.0916297961052892
2012-07-26 00:00:00,347,0.584406340057637,13,78,88,0,9.7,Winter,0,Thursday,139,0.547664389669423,0.0367419503882136
2012-07-26 01:00:00,347,0.530014409221902,12.7,78,79,0,10.1,Winter,1,Thursday,139,0.462222043329248,0.0677923658926536
2012-07-26 02:00:00,347,0.463867435158501,12.5,80,52,0,10.9,Winter,2,Thursday,139,0.411922837474335,0.0519445976841663
2012-07-26 03:00:00,347,0.409902017291067,12.3,81,36,0,10.1,Winter,3,Thursday,139,0.383610755051339,0.0262912622397277
2012-07-26 04:00:00,347,0.40685590778098,12,82,40,0,9.3,Winter,4,Thursday,139,0.386341329845606,0.0205145779353737
2012-07-26 05:00:00,347,0.582913544668588,11.7,78,77,0,9.2,Winter,5,Thursday,139,0.466074384591943,0.116839160076645
2012-07-26 06:00:00,347,0.640365994236312,11.4,77,82,0,9.6,Winter,6,Thursday,139,0.524217115863821,0.116148878372491
2012-07-26 07:00:00,347,0.594876080691643,11.3,75,46,0,9.3,Winter,7,Thursday,139,0.588073205855557,0.00680287483608566
2012-07-26 08:00:00,347,0.628219020172911,11.6,73,69,0,10.5,Winter,8,Thursday,140,0.64574115966682,-0.0175221394939087
2012-07-26 09:00:00,347,0.558014409221902,13,68,90,0,9.8,Winter,9,Thursday,140,0.612657604178514,-0.0546431949566115
2012-07-26 10:00:00,347,0.542504322766571,14.5,62,96,0,11.6,Winter,10,Thursday,140,0.587075916516927,-0.0445715937503564
2012-07-26 11:00:00,347,0.478118155619596,16,58,83,0,13.5,Winter,11,Thursday,140,0.556872775460021,-0.0787546198404248
2012-07-26 12:00:00,348,0.498068965517241,17.3,54,71,0,14.2,Winter,12,Thursday,140,0.547028476340389,-0.0489595108231482
2012-07-26 13:00:00,348,0.47307183908046,18.3,51,37,0,13.9,Winter,13,Thursday,140,0.531575208035486,-0.0585033689550256
2012-07-26 14:00:00,348,0.483899425287356,18.7,48,20,0,13.5,Winter,14,Thursday,140,0.516608977241176,-0.0327095519538197
2012-07-26 15:00:00,348,0.511701149425287,18.8,47,13,0,12.6,Winter,15,Thursday,140,0.526741986698393,-0.015040837273106
2012-07-26 16:00:00,348,0.577919540229885,17.6,53,19,0.1,10.4,Winter,16,Thursday,140,0.603068593442235,-0.0251490532123502
2012-07-26 17:00:00,348,0.798781609195403,16.8,58,19,0,9.3,Winter,17,Thursday,140,0.761837636601056,0.0369439725943469
2012-07-26 18:00:00,348,0.975186781609196,15.9,63,24,0,9.4,Winter,18,Thursday,140,0.941712126560312,0.033474655048884
2012-07-26 19:00:00,348,0.953856321839081,15.2,67,38,0,9.1,Winter,19,Thursday,140,0.965267531083603,-0.0114112092445219
2012-07-26 20:00:00,348,0.996591954022988,14.1,72,48,0.3,4.6,Winter,20,Thursday,140,0.926066915898844,0.0705250381241439
2012-07-26 21:00:00,348,0.984675287356322,13.5,73,42,0,6.8,Winter,21,Thursday,140,0.890853351183525,0.0938219361727972
2012-07-26 22:00:00,348,0.864031609195402,12.9,75,33,0,8.6,Winter,22,Thursday,140,0.792644978579614,0.071386630615788
2012-07-26 23:00:00,348,0.719293103448276,12.3,76,45,0,10,Winter,23,Thursday,140,0.66528951225206,0.0540035911962162
2012-07-27 00:00:00,348,0.606956896551724,11.9,76,27,0,10.1,Winter,0,Friday,139,0.547664389669423,0.0592925068823006
2012-07-27 01:00:00,348,0.482468390804598,11.4,78,16,0,10,Winter,1,Friday,139,0.462222043329248,0.0202463474753496
2012-07-27 02:00:00,348,0.414612068965517,10.9,78,0,0,9.4,Winter,2,Friday,139,0.411922837474335,0.00268923149118233
2012-07-27 03:00:00,348,0.37864367816092,10.4,79,0,0,8.3,Winter,3,Friday,139,0.383610755051339,-0.00496707689041936
2012-07-27 04:00:00,348,0.412442528735632,9.9,78,0,0,8.1,Winter,4,Friday,139,0.386341329845606,0.0261011988900257
2012-07-27 05:00:00,348,0.581247126436782,9.8,76,0,0,8.4,Winter,5,Friday,139,0.466074384591943,0.115172741844839
2012-07-27 06:00:00,348,0.636100574712644,9.3,76,0,0,8.3,Winter,6,Friday,139,0.524217115863821,0.111883458848823
2012-07-27 07:00:00,348,0.603083333333333,8.9,77,0,0,7.9,Winter,7,Friday,139,0.588073205855557,0.0150101274777756
2012-07-27 08:00:00,348,0.673936781609195,9.2,76,0,0,9.3,Winter,8,Friday,140,0.64574115966682,0.0281956219423753
2012-07-27 09:00:00,348,0.56228448275862,10.8,70,0,0,8.6,Winter,9,Friday,140,0.612657604178514,-0.0503731214198936
2012-07-27 10:00:00,348,0.530606321839081,12.1,61,1,0,10.9,Winter,10,Friday,140,0.587075916516927,-0.0564695946778464
2012-07-27 11:00:00,348,0.55092816091954,13.2,57,7,0,15.2,Winter,11,Friday,140,0.556872775460021,-0.00594461454048079
2012-07-27 12:00:00,348,0.5365,14.2,52,19,0,16.9,Winter,12,Friday,140,0.547028476340389,-0.0105284763403892
2012-07-27 13:00:00,348,0.503790229885058,15.1,47,22,0,16.6,Winter,13,Friday,140,0.531575208035486,-0.0277849781504277
2012-07-27 14:00:00,348,0.428080459770115,15.6,43,18,0,14.7,Winter,14,Friday,140,0.516608977241176,-0.0885285174710607
2012-07-27 15:00:00,348,0.48691091954023,15.7,40,13,0,13.1,Winter,15,Friday,140,0.526741986698393,-0.039831067158163
2012-07-27 16:00:00,348,0.582847701149426,15.4,41,14,0,10.5,Winter,16,Friday,140,0.603068593442235,-0.0202208922928092
2012-07-27 17:00:00,348,0.763497126436781,14.2,45,25,0,8.8,Winter,17,Friday,140,0.761837636601056,0.00165948983572495
2012-07-27 18:00:00,348,0.918189655172413,13.2,51,25,0,8.7,Winter,18,Friday,140,0.941712126560312,-0.023522471387899
2012-07-27 19:00:00,348,0.95526724137931,12.5,53,8,0,9,Winter,19,Friday,140,0.965267531083603,-0.0100002897042929
2012-07-27 20:00:00,348,0.936060344827586,11.7,56,2,0,10.2,Winter,20,Friday,140,0.926066915898844,0.009993428928742
2012-07-27 21:00:00,348,0.953025862068965,10.8,62,0,0,10.5,Winter,21,Friday,140,0.890853351183525,0.0621725108854402
2012-07-27 22:00:00,348,0.883298850574712,10.1,65,0,0,10.5,Winter,22,Friday,140,0.792644978579614,0.090653871995098
2012-07-27 23:00:00,348,0.816014367816092,9.7,68,0,0,10.4,Winter,23,Friday,140,0.66528951225206,0.150724855564032
2012-07-28 00:00:00,348,0.687005747126437,9.3,70,0,0,11,Winter,0,Saturday,139,0.547664389669423,0.139341357457014
2012-07-28 01:00:00,348,0.54548275862069,9.1,72,0,0,11.6,Winter,1,Saturday,139,0.462222043329248,0.0832607152914415
2012-07-28 02:00:00,348,0.469916666666666,9,73,0,0,12.1,Winter,2,Saturday,139,0.411922837474335,0.0579938291923313
2012-07-28 03:00:00,348,0.453166666666667,8.9,74,0,0,12.5,Winter,3,Saturday,139,0.383610755051339,0.0695559116153276
2012-07-28 04:00:00,348,0.458712643678161,8.9,74,0,0,12.6,Winter,4,Saturday,139,0.386341329845606,0.0723713138325547
2012-07-28 05:00:00,348,0.597718390804598,8.8,76,2,0,13.1,Winter,5,Saturday,139,0.466074384591943,0.131644006212655
2012-07-28 06:00:00,348,0.595867816091954,8.7,76,6,0,12.6,Winter,6,Saturday,139,0.524217115863821,0.0716507002281328
2012-07-28 07:00:00,348,0.624962643678161,8.5,77,0,0,12.4,Winter,7,Saturday,139,0.588073205855557,0.0368894378226037
2012-07-28 08:00:00,349,0.637241203438396,8.9,75,10,0,13.2,Winter,8,Saturday,140,0.64574115966682,-0.0084999562284237
2012-07-28 09:00:00,350,0.6839,10.1,70,2,0,13.6,Winter,9,Saturday,140,0.612657604178514,0.0712423958214864
2012-07-28 10:00:00,350,0.736308571428571,11.6,63,1,0,15.1,Winter,10,Saturday,140,0.587075916516927,0.149232654911644
2012-07-28 11:00:00,352,0.682801136363636,13.3,56,0,0,15.1,Winter,11,Saturday,140,0.556872775460021,0.125928360903615
2012-07-28 12:00:00,352,0.666130681818182,14.5,51,1,0,15.3,Winter,12,Saturday,140,0.547028476340389,0.119102205477793
2012-07-28 13:00:00,352,0.600534090909091,15.2,48,49,0,16.1,Winter,13,Saturday,140,0.531575208035486,0.0689588828736054
2012-07-28 14:00:00,353,0.606552407932011,15.8,45,74,0,16,Winter,14,Saturday,140,0.516608977241176,0.0899434306908353
2012-07-28 15:00:00,353,0.671623229461757,16,43,74,0,14.5,Winter,15,Saturday,140,0.526741986698393,0.144881242763364
2012-07-28 16:00:00,353,0.668648725212464,15.7,44,33,0,11.6,Winter,16,Saturday,140,0.603068593442235,0.0655801317702288
2012-07-28 17:00:00,353,0.858325779036827,14.8,47,12,0,12.4,Winter,17,Saturday,140,0.761837636601056,0.096488142435771
2012-07-28 18:00:00,353,0.950490084985836,13.7,51,16,0,15.4,Winter,18,Saturday,140,0.941712126560312,0.00877795842552398
2012-07-28 19:00:00,353,1.01742492917847,12.6,55,1,0,16.2,Winter,19,Saturday,140,0.965267531083603,0.0521573980948672
2012-07-28 20:00:00,353,0.939260623229462,11.6,59,2,0,14.6,Winter,20,Saturday,140,0.926066915898844,0.013193707330618
2012-07-28 21:00:00,353,0.904620396600567,10.9,62,0,0,14.1,Winter,21,Saturday,140,0.890853351183525,0.0137670454170422
2012-07-28 22:00:00,353,0.959878186968839,10.6,64,0,0,13.5,Winter,22,Saturday,140,0.792644978579614,0.167233208389225
2012-07-28 23:00:00,353,0.855342776203966,10.4,66,0,0,13.8,Winter,23,Saturday,140,0.66528951225206,0.190053263951906
2012-07-29 00:00:00,353,0.672759206798867,10.2,68,0,0,15,Winter,0,Sunday,139,0.547664389669423,0.125094817129444
2012-07-29 01:00:00,353,0.568487252124646,10.1,69,1,0,15.5,Winter,1,Sunday,139,0.462222043329248,0.106265208795398
2012-07-29 02:00:00,353,0.512419263456091,10.1,70,2,0,15.9,Winter,2,Sunday,139,0.411922837474335,0.100496425981756
2012-07-29 03:00:00,353,0.476022662889518,10,72,2,0,16,Winter,3,Sunday,139,0.383610755051339,0.0924119078381787
2012-07-29 04:00:00,353,0.454773371104816,10,73,4,0,15.9,Winter,4,Sunday,139,0.386341329845606,0.0684320412592097
2012-07-29 05:00:00,353,0.544257790368272,9.9,75,4,0,14.8,Winter,5,Sunday,139,0.466074384591943,0.0781834057763289
2012-07-29 06:00:00,353,0.52400566572238,9.8,76,2,0,14.1,Winter,6,Sunday,139,0.524217115863821,-0.000211450141441194
2012-07-29 07:00:00,353,0.5288611898017,9.8,77,3,0,13.2,Winter,7,Sunday,139,0.588073205855557,-0.0592120160538573
2012-07-29 08:00:00,353,0.623977337110482,10.3,75,2,0,13.3,Winter,8,Sunday,140,0.64574115966682,-0.0217638225563377
2012-07-29 09:00:00,353,0.715985835694051,11.5,70,5,0,12.7,Winter,9,Sunday,140,0.612657604178514,0.103328231515537
2012-07-29 10:00:00,353,0.821300283286118,12.7,64,4,0,14.2,Winter,10,Sunday,140,0.587075916516927,0.234224366769191
2012-07-29 11:00:00,353,0.728677053824363,13.6,58,11,0,13.1,Winter,11,Sunday,140,0.556872775460021,0.171804278364342
2012-07-29 12:00:00,353,0.734345609065156,13.9,54,60,0,12.1,Winter,12,Sunday,140,0.547028476340389,0.187317132724767
2012-07-29 13:00:00,353,0.684640226628895,14,52,77,0,11.5,Winter,13,Sunday,140,0.531575208035486,0.153065018593409
2012-07-29 14:00:00,353,0.620441926345609,13.6,52,85,0,11.4,Winter,14,Sunday,140,0.516608977241176,0.103832949104433
2012-07-29 15:00:00,353,0.640934844192635,13.4,53,75,0,12.1,Winter,15,Sunday,140,0.526741986698393,0.114192857494242
2012-07-29 16:00:00,353,0.741688385269122,12.9,55,58,0,13.7,Winter,16,Sunday,140,0.603068593442235,0.138619791826887
2012-07-29 17:00:00,353,0.885022662889519,12.6,58,58,0,13.4,Winter,17,Sunday,140,0.761837636601056,0.123185026288463
2012-07-29 18:00:00,353,1.02698583569405,12.1,60,54,0,12.6,Winter,18,Sunday,140,0.941712126560312,0.085273709133738
2012-07-29 19:00:00,353,1.01598866855524,11.9,60,62,0,11.8,Winter,19,Sunday,140,0.965267531083603,0.0507211374716371
2012-07-29 20:00:00,353,1.00906515580737,11.9,60,64,0,8.7,Winter,20,Sunday,140,0.926066915898844,0.082998239908526
2012-07-29 21:00:00,353,0.993407932011331,11.8,61,58,0,8,Winter,21,Sunday,140,0.890853351183525,0.102554580827806
2012-07-29 22:00:00,353,0.901742209631728,11.4,63,66,0,8.7,Winter,22,Sunday,140,0.792644978579614,0.109097231052114
2012-07-29 23:00:00,353,0.791784702549576,11.2,63,59,0,9.3,Winter,23,Sunday,140,0.66528951225206,0.126495190297516
2012-07-30 00:00:00,353,0.636796033994334,10.8,64,17,0,10,Winter,0,Monday,139,0.547664389669423,0.0891316443249106
2012-07-30 01:00:00,353,0.549529745042493,10.4,65,9,0,10,Winter,1,Monday,139,0.462222043329248,0.0873077017132445
2012-07-30 02:00:00,353,0.472382436260623,10,67,6,0,10.6,Winter,2,Monday,139,0.411922837474335,0.0604595987862883
2012-07-30 03:00:00,353,0.41599716713881,9.8,67,2,0,10.1,Winter,3,Monday,139,0.383610755051339,0.0323864120874707
2012-07-30 04:00:00,353,0.460186968838527,9.5,67,3,0,10.2,Winter,4,Monday,139,0.386341329845606,0.0738456389929207
2012-07-30 05:00:00,353,0.576410764872522,9.1,68,0,0,11.3,Winter,5,Monday,139,0.466074384591943,0.110336380280579
2012-07-30 06:00:00,353,0.592342776203966,8.8,66,0,0,12.7,Winter,6,Monday,139,0.524217115863821,0.0681256603401448
2012-07-30 07:00:00,353,0.68101133144476,8.7,64,0,0,13.5,Winter,7,Monday,139,0.588073205855557,0.0929381255892027
2012-07-30 08:00:00,353,0.694470254957507,9.1,61,1,0,13.8,Winter,8,Monday,140,0.64574115966682,0.0487290952906874
2012-07-30 09:00:00,355,0.597805633802817,10.1,56,0,0,15.3,Winter,9,Monday,140,0.612657604178514,-0.0148519703756965
2012-07-30 10:00:00,357,0.590770308123249,11.2,51,0,0,17.9,Winter,10,Monday,140,0.587075916516927,0.00369439160632168
2012-07-30 11:00:00,357,0.562442553557736,12.2,47,1,0,19.6,Winter,11,Monday,140,0.556872775460021,0.00556977809771519
2012-07-30 12:00:00,360,0.533905555555556,13,46,0,0,20.6,Winter,12,Monday,140,0.547028476340389,-0.0131229207848332
2012-07-30 13:00:00,360,0.541927777777778,13.5,46,1,0,20.1,Winter,13,Monday,140,0.531575208035486,0.0103525697422924
2012-07-30 14:00:00,360,0.53560466543892,13.8,46,28,0,20.2,Winter,14,Monday,140,0.516608977241176,0.0189956881977443
2012-07-30 15:00:00,362,0.52007182320442,13.8,46,76,0,20.4,Winter,15,Monday,140,0.526741986698393,-0.00667016349397298
2012-07-30 16:00:00,363,0.612845730027548,13.5,49,44,0,15.7,Winter,16,Monday,140,0.603068593442235,0.00977713658531287
2012-07-30 17:00:00,363,0.880872342206596,13.1,53,27,0,13,Winter,17,Monday,140,0.761837636601056,0.11903470560554
2012-07-30 18:00:00,362,1.13559116022099,12.4,59,46,0,15.5,Winter,18,Monday,140,0.941712126560312,0.193879033660678
2012-07-30 19:00:00,362,1.16198895027624,12,62,53,0,18.1,Winter,19,Monday,140,0.965267531083603,0.196721419192637
2012-07-30 20:00:00,362,1.10945856353591,11.5,66,53,0,13.5,Winter,20,Monday,140,0.926066915898844,0.183391647637066
2012-07-30 21:00:00,362,1.11502209944751,11.2,67,39,0,14.3,Winter,21,Monday,140,0.890853351183525,0.224168748263985
2012-07-30 22:00:00,362,0.982668508287293,10.9,68,35,0,15,Winter,22,Monday,140,0.792644978579614,0.190023529707679
2012-07-30 23:00:00,362,0.867279005524862,10.7,68,26,0,15.6,Winter,23,Monday,140,0.66528951225206,0.201989493272802
2012-07-31 00:00:00,362,0.69606906077348,10.4,68,34,0,16.7,Winter,0,Tuesday,139,0.547664389669423,0.148404671104057
2012-07-31 01:00:00,362,0.579116022099448,10.1,68,30,0,17.2,Winter,1,Tuesday,139,0.462222043329248,0.1168939787702
2012-07-31 02:00:00,362,0.492082872928177,9.8,69,24,0,17.1,Winter,2,Tuesday,139,0.411922837474335,0.0801600354538423
2012-07-31 03:00:00,362,0.471171270718232,9.5,70,32,0,16.3,Winter,3,Tuesday,139,0.383610755051339,0.0875605156668927
2012-07-31 04:00:00,362,0.439325966850829,9.3,71,34,0,15.5,Winter,4,Tuesday,139,0.386341329845606,0.0529846370052227
2012-07-31 05:00:00,362,0.61632044198895,9.4,71,35,0,15.1,Winter,5,Tuesday,139,0.466074384591943,0.150246057397007
2012-07-31 06:00:00,362,0.70753591160221,9.2,71,41,0,15.2,Winter,6,Tuesday,139,0.524217115863821,0.183318795738389
2012-07-31 07:00:00,362,0.716129834254144,9.3,70,42,0,15.3,Winter,7,Tuesday,139,0.588073205855557,0.128056628398587
2012-07-31 08:00:00,362,0.719711261281829,9.5,71,32,0,14.2,Winter,8,Tuesday,140,0.64574115966682,0.0739701016150094
